project_id,response_id,question,text,sentence,sentiment,sentiment_score,is_learning,embedding,outcome_key,outcome_label,outcome_score
Nature_Training_Course,8,Overall which training course moments/aspects/processes did you like the most? Why? ,"I liked the theoretical part of the project, we learned about something new, all the information was well structured and well presented in order to master it","I liked the theoretical part of the project, we learned about something new, all the information was well structured and well presented in order to master it",positive,0.6,True,"[-6.93866685e-02  5.45063466e-02  1.41550098e-02 -3.37951481e-02
  5.10291047e-02 -2.26115789e-02 -5.48710264e-02  2.36227941e-02
 -1.80906970e-02  2.89355628e-02 -4.49528471e-02  8.95930678e-02
  2.45461357e-03  9.48268455e-03  8.72800034e-03  1.25604626e-02
  5.44571579e-02 -7.13870749e-02  1.79991685e-02 -4.91245948e-02
 -2.35807132e-02 -2.80846823e-02  8.61995667e-02 -7.27957347e-03
 -3.42144407e-02  1.02866888e-01  3.45944352e-02  1.78347528e-02
  5.21965548e-02 -4.83862795e-02 -2.57715322e-02  8.76725987e-02
  3.32998410e-02 -1.26378126e-02  8.63829907e-03  7.55483359e-02
  1.61370859e-02 -8.61776934e-04 -2.06612367e-02 -5.21466061e-02
 -5.93228340e-02 -5.28669509e-04  8.85418728e-02  2.19657701e-02
  3.89115959e-02 -5.38910814e-02  5.73163852e-02 -7.86519498e-02
  2.87639414e-04 -1.33708464e-02 -4.37891744e-02 -9.30251181e-02
 -1.41328434e-02 -7.94412196e-02 -4.66820896e-02  4.05833311e-02
 -1.49574294e-03 -4.40308526e-02 -2.81012673e-02 -7.90939853e-02
  6.62906049e-03  1.04007497e-02 -6.66682050e-02  1.33670196e-02
  1.34129733e-01 -6.24628998e-02 -6.94264695e-02  5.90330176e-02
  5.53010479e-02 -1.14874756e-02  1.89693253e-02  5.05119488e-02
 -5.01199951e-03 -4.46780734e-02  1.42846899e-02 -4.04662676e-02
 -2.94897147e-02  6.79409306e-04  2.83841286e-02  5.95089514e-03
  6.39411733e-02  1.65188219e-02 -2.09667441e-02  6.70730993e-02
 -3.56337288e-03 -3.89824808e-02 -1.25045124e-02  1.75257437e-02
 -6.85015693e-02 -3.88495177e-02  8.30830708e-02 -3.08665261e-02
 -8.81351531e-03  5.19798249e-02  1.81036815e-02  3.23727354e-02
 -4.89090420e-02 -2.17276141e-02  7.68549368e-02  6.26266152e-02
 -3.32902558e-02  5.83073646e-02 -2.72630043e-02 -6.12864904e-02
 -5.07445671e-02 -1.14232227e-02 -1.99202262e-03 -6.14053663e-03
  9.42769833e-03  2.17718873e-02 -8.21279921e-03 -1.17450731e-03
  7.10397144e-04  1.48828691e-02  2.64251567e-02  8.95059295e-03
 -8.69648065e-03  1.54782068e-02 -4.78731692e-02  1.91123299e-02
  4.13423106e-02  1.54936574e-02 -2.50039087e-03  8.45246464e-02
 -9.12400633e-02 -4.78771562e-03 -2.68837158e-02 -3.84571058e-33
  3.16280797e-02  4.75806035e-02  3.61472629e-02  1.45518124e-01
  8.55088755e-02  3.23408954e-02  1.82941966e-02  5.04913367e-02
 -7.27763623e-02 -3.32845263e-02  1.42586663e-01  9.33456607e-03
  2.85710078e-02  6.92883283e-02 -3.03992257e-03 -9.20858532e-02
 -9.56035405e-02  7.81582966e-02 -4.79289480e-02  1.02122203e-02
 -1.56498831e-02  2.86348574e-02  1.97961610e-02 -5.53018786e-02
  8.07179362e-02  7.27012232e-02  4.73256074e-02  3.21647003e-02
 -7.32235750e-03  3.11867855e-02 -2.77418084e-02  3.11584324e-02
 -1.04170077e-01 -3.62186041e-03 -1.72900117e-03  1.87527165e-02
  3.20548266e-02 -1.15400985e-01 -3.44732287e-03 -2.33034091e-03
 -2.68245558e-03  1.86102055e-02  2.28768960e-02 -1.29542788e-02
  1.27061037e-02  2.09768806e-02  3.27355005e-02 -1.46851297e-02
  8.68765078e-03  1.09034050e-02 -5.69195226e-02 -2.84538306e-02
 -2.80803870e-02 -3.56766209e-02  2.02357415e-02  4.61567342e-02
 -2.05022376e-02 -1.73570570e-02  2.54033040e-03 -2.75438861e-03
 -3.26567306e-03  2.82928888e-02 -4.57294285e-02 -2.03988571e-02
 -2.08255220e-02  9.82446969e-02 -4.38933596e-02 -2.85445414e-02
  1.01772189e-01 -6.14956096e-02 -1.36883214e-01  1.40947290e-02
 -2.46158894e-02 -2.42945887e-02 -2.47721002e-02  1.00676098e-03
 -6.47805184e-02  2.81842779e-02 -7.91365188e-03 -9.50679090e-03
  4.54052463e-02 -5.40350750e-02 -2.11060382e-02 -3.35821807e-02
 -2.21598409e-02  2.37918776e-02  4.45996933e-02  2.09164247e-02
 -3.12772766e-02  6.43115342e-02  2.68325415e-02 -1.79778151e-02
  2.01024953e-02  5.22103161e-02  1.61645059e-02  2.15830516e-33
 -6.51966631e-02 -9.72562563e-03 -5.25048934e-02 -2.23439070e-03
  4.68095988e-02 -1.60469674e-02 -1.46343380e-01 -5.81573229e-03
  6.01340970e-03  6.41252622e-02  9.49563384e-02 -6.25456218e-03
 -8.82147178e-02  1.32586500e-02 -4.96323146e-02  2.14831345e-02
  1.14908190e-02 -9.92417932e-02  5.71479760e-02  1.64984930e-02
 -7.56500987e-03  1.03095368e-01 -4.54025716e-02 -1.85676664e-02
  4.47482169e-02  4.19860110e-02 -9.15708486e-03 -1.54439267e-02
  1.60252415e-02 -3.05186156e-02  1.85162260e-03 -6.09121583e-02
 -1.21912852e-01 -5.50648533e-02 -3.43011469e-02  1.05034083e-01
  3.16504613e-02 -3.27582136e-02  2.43219119e-02 -2.56740465e-03
  3.02300118e-02 -1.10210320e-02 -6.84600249e-02 -4.76144701e-02
 -2.15851143e-02 -8.46834257e-02  1.86091922e-02  1.90751813e-02
 -5.28145349e-03  1.65444519e-02 -3.76113504e-02  1.64710674e-02
 -3.56069244e-02 -1.53529167e-01  9.95854568e-03  1.85423382e-02
  9.11504775e-02  6.83959294e-03  8.40031132e-02  1.27663072e-02
 -6.23739772e-02  9.74501891e-04 -1.16898138e-02 -5.13437688e-02
  4.34186455e-04 -3.36619690e-02 -1.94828864e-02  5.91712371e-02
 -3.77494395e-02 -2.18432713e-02 -1.00521848e-01  6.34327754e-02
 -1.31692635e-02  1.19787030e-01  7.63052255e-02 -6.41744733e-02
 -5.97238250e-04 -1.00084320e-02 -4.19989191e-02  8.50523636e-03
 -2.39923652e-02 -1.35097551e-04 -7.37167522e-03 -3.17106433e-02
  1.28129154e-01  7.49754384e-02 -2.28767172e-02 -4.80879433e-02
 -6.48816407e-04 -2.26172786e-02 -6.10030629e-02 -1.96497496e-02
 -4.09821840e-03  7.43806362e-03  1.27512235e-02 -2.91127620e-08
 -5.40887006e-03  4.86747362e-02  1.05894143e-02  7.02959718e-03
  9.05026030e-03 -2.53757816e-02 -6.79125860e-02  2.51845196e-02
 -9.67582688e-02  7.94798601e-03 -1.91378396e-03  4.44143452e-02
 -1.02045357e-01  1.35655433e-01  2.41477191e-02 -3.96771207e-02
  1.30958498e-01  2.48964727e-02 -1.71737056e-02 -6.21490600e-03
  1.02773815e-01  1.18163355e-01  3.16162896e-03 -1.73281599e-02
 -2.18809396e-02  4.70725773e-03  1.15396334e-02 -1.50767947e-02
 -5.04017696e-02  1.28381990e-03 -2.58619543e-02  2.04509385e-02
 -7.74048865e-02  5.87130971e-02  3.22685507e-03  1.37288747e-02
  7.74137909e-03 -3.38581689e-02  5.47304675e-02 -5.14844544e-02
 -2.19571944e-02  5.22691943e-02 -2.15032627e-03  6.13859147e-02
  4.00206447e-03  7.34742209e-02 -7.34959692e-02 -1.05449647e-01
 -4.48599197e-02  1.59397293e-02 -1.19889630e-02  2.41906848e-02
 -3.38715725e-02  6.51257187e-02  1.32544041e-01  5.36564291e-02
  4.07675980e-03 -6.46521673e-02 -1.03934802e-01  4.30924352e-03
  8.11679214e-02  9.32798460e-02 -1.60265207e-01  9.06478986e-02]",learning_performance,Improved learning performance,0.4918317198753357
Nature_Training_Course,25,What did you learn at this training course? ,How to live life with sustainability,How to live life with sustainability,neutral,0.0,True,"[ 1.97385922e-02  9.79810581e-02 -3.08374339e-03  5.97185642e-02
  4.71312143e-02  5.28797647e-03 -4.81533539e-03 -2.93609425e-02
 -2.15288624e-02  1.25899841e-03  4.58450951e-02 -5.14277630e-02
 -1.04143070e-02  1.38423666e-02 -5.00198267e-02  1.98600180e-02
 -1.40503705e-01  3.11738346e-02 -8.65257066e-03 -8.20757449e-03
 -6.46741390e-02 -8.75902828e-03  3.18882912e-02  6.18017511e-03
 -6.53004050e-02  1.05880938e-01 -6.61289692e-03  9.49997827e-03
  2.12260950e-02  4.46800031e-02  1.11612007e-01 -4.69182711e-03
 -3.01090647e-02 -3.76262218e-02 -4.47425665e-03  1.30521879e-01
  5.89047819e-02 -3.34523506e-02  2.83615477e-03 -1.36434566e-02
 -6.86259847e-03 -7.43924305e-02 -3.11579015e-02 -7.23198280e-02
 -9.02080629e-03 -9.43022594e-02 -1.07744914e-02 -3.57330889e-02
  4.51154411e-02 -9.94624123e-02 -1.09853353e-02  1.20992248e-03
 -2.71216240e-02 -6.36493936e-02  3.80326957e-02  3.00243078e-03
  1.56574398e-02 -2.14580521e-02  2.40592789e-02 -7.36246854e-02
  9.99677330e-02 -7.85626471e-02 -3.49811949e-02  3.63106951e-02
  6.87217191e-02  7.34032393e-02 -1.27170319e-02  8.86939242e-02
 -4.07665782e-02  5.76712340e-02 -7.79668242e-02 -5.65165542e-02
 -5.71964569e-02 -2.68991459e-02  8.19229521e-03  1.88648310e-02
  1.10103926e-02 -4.27510217e-02  2.25906949e-02  8.80011916e-02
  9.87789258e-02  9.47979186e-03 -8.32379386e-02  3.49879786e-02
  9.30429262e-04  1.32252406e-02  3.87636060e-03  3.85334753e-02
  5.74227907e-02  2.90488247e-02 -4.00532261e-02  4.47366992e-03
  6.06454499e-02  1.74059197e-02 -6.99750185e-02  3.38007361e-02
 -6.00959957e-02 -4.49815914e-02  1.54294809e-02  4.13512476e-02
  2.39976048e-02 -1.94114656e-03 -2.08989475e-02 -4.41612341e-02
 -4.56354804e-02  3.96951437e-02 -3.55758108e-02  6.69790953e-02
 -1.97719480e-03  1.62052549e-02 -6.44033998e-02 -1.05922471e-03
 -5.65498397e-02  5.65061793e-02  4.15540226e-02 -4.83994223e-02
  6.67173862e-02 -7.81944394e-03  9.29113999e-02 -3.78393643e-02
  1.99430939e-02 -1.65578369e-02  5.46944365e-02 -6.54596314e-02
  4.02713604e-02  2.60948539e-02  1.01901628e-01 -2.62193023e-33
  1.04675405e-02 -2.52071749e-02  5.92232980e-02 -6.89184293e-02
 -3.42440791e-02  4.52647842e-02 -3.01953442e-02  5.53068444e-02
 -1.65528450e-02  1.75320990e-02  1.39056399e-01  1.49255116e-02
 -2.67858896e-03 -1.40358722e-02  5.56403510e-02 -1.08716875e-01
 -1.25669837e-01 -1.77125186e-02  3.11618317e-02 -2.04203445e-02
  1.76071059e-02 -2.15126425e-02  2.66258363e-02 -2.31122947e-03
  1.08135499e-01 -3.48557644e-02  6.72080219e-02 -4.79162522e-02
  5.07031754e-03 -5.43502858e-03  4.41894084e-02  8.35780948e-02
 -6.50384426e-02 -4.23866212e-02  2.37300172e-02  9.60081164e-03
 -1.25578329e-01  7.67754093e-02 -2.93153562e-02 -1.61289629e-02
 -8.04643035e-02 -1.23867998e-02  2.36148816e-02 -1.10593112e-02
  5.21277636e-02  1.00874290e-01  1.27155036e-01  4.07342939e-03
 -3.21634561e-02  8.39229394e-03 -7.15114921e-02 -1.87247563e-02
 -8.64270627e-02 -5.39613739e-02 -2.97720768e-02 -7.13903755e-02
  1.00270519e-03 -3.52625214e-02 -3.30547653e-02 -1.30923092e-01
 -1.59963798e-02 -2.71241423e-02 -4.73431274e-02  4.18369472e-02
  8.58899504e-02  2.36660261e-02 -6.97395131e-02  2.71428525e-02
 -2.27720626e-02  1.29334796e-02  2.92627839e-03 -4.09957357e-02
 -1.11722760e-02  5.45290019e-03 -5.78104295e-02  2.03749146e-02
 -2.16032658e-02  8.80667195e-03 -1.39090583e-01  4.42639031e-02
 -6.66082799e-02  5.08084632e-02 -2.51362287e-02 -3.68263647e-02
  1.53110057e-01 -1.54879666e-03  2.94046185e-05  7.73135060e-03
  4.98409010e-02  4.30830475e-03  1.85201354e-02 -6.35652663e-03
  3.89819369e-02 -3.27225290e-02 -8.11643749e-02 -2.69187334e-34
  3.21112238e-02  8.66833702e-03  8.05688184e-03 -1.63315460e-02
 -6.98962435e-03 -7.88583755e-02 -1.16603523e-01  3.61029408e-03
  3.86224762e-02  1.25573454e-02 -1.93980429e-02  9.93955135e-02
  2.76885889e-02  6.79847300e-02 -2.35988759e-02 -2.54002940e-02
 -4.17836085e-02  6.11818470e-02 -7.25393146e-02 -3.42172198e-02
 -3.74061316e-02  6.91596493e-02 -1.05378956e-01  7.66555965e-02
 -6.63483515e-02  5.67950532e-02  1.77473910e-02  2.90606562e-02
  4.22335193e-02  1.56015689e-02  5.90400165e-03 -1.38204033e-02
  1.47636095e-02 -9.61643737e-03 -2.69612409e-02 -3.19236368e-02
 -5.99173047e-02 -8.30506068e-03  2.75660455e-02  6.04485981e-02
 -3.85167450e-02 -2.07942203e-02 -1.01847656e-01 -5.71102723e-02
  8.32233857e-03 -8.50247499e-03 -4.37528901e-02 -3.10744010e-02
 -1.58532467e-02 -1.01892948e-02  8.91668946e-02  3.75572443e-02
 -3.39167081e-02 -6.42496720e-02  7.36813173e-02 -4.68006358e-02
  7.52020329e-02  1.54636363e-02 -2.00131405e-02 -3.39762755e-02
  5.66612557e-02  9.54162031e-02  7.22646564e-02  4.29791175e-02
  3.55722429e-03  9.48448293e-03 -4.51123854e-03 -2.71865446e-02
 -6.77607283e-02 -2.33840737e-02 -8.82252455e-02 -3.04426835e-03
 -6.47490323e-02 -7.40788206e-02  9.05681774e-03 -3.80094722e-02
 -2.22755782e-02  3.17431637e-03 -2.57764496e-02  2.17885394e-02
 -7.16868490e-02  4.18962119e-03  3.06908339e-02 -1.19046541e-02
 -5.48078828e-02 -2.48047002e-02 -9.09906924e-02 -5.90511858e-02
  4.75396402e-02  1.00254200e-01 -3.57817374e-02  5.75150326e-02
 -9.13248584e-02  6.12783879e-02  4.20162715e-02 -1.63426961e-08
  4.95312326e-02 -2.44372860e-02  4.47094627e-02  1.70648098e-02
 -3.29672731e-02  2.81458758e-02  3.40591408e-02 -4.62485328e-02
  2.85265371e-02  7.23438859e-02 -3.13136615e-02 -9.41581558e-03
  8.22702423e-02  9.66489241e-02 -3.08645051e-03  1.46403285e-02
  3.68717425e-02  6.52661920e-03 -6.65232837e-02 -1.37340045e-02
 -1.79661736e-02 -7.57814497e-02  3.20522264e-02  3.23352292e-02
  6.81624236e-03 -4.70280349e-02  6.83177710e-02  6.27963468e-02
 -1.12962686e-02  8.49024653e-02  5.99095523e-02 -6.99235359e-03
 -4.45320122e-02 -4.34561521e-02 -5.91716841e-02 -9.46721435e-02
  3.17557789e-02 -7.14211771e-03  2.60783024e-02  2.96994951e-02
 -3.49240564e-02  2.50276159e-02 -5.09788282e-02  3.47229727e-02
 -4.09711935e-02  1.57548301e-02 -1.44506805e-02  1.18587827e-02
 -6.51720613e-02  8.58192742e-02 -1.05161425e-02 -5.49818426e-02
  3.01222615e-02  5.80234714e-02 -1.51547892e-02  1.77255906e-02
  4.13015783e-02  5.10069653e-02 -2.21890397e-02  6.80001006e-02
  3.12995650e-02 -6.79455474e-02  4.01170515e-02  2.89046001e-02]",project_topic,Project topic: Sustainability and environmental awareness,0.6036685705184937
Nature_Training_Course,26,What did you learn at this training course? ,How I can live sustainably with the focus on the environment because most times we tend to do things and forget that they have an impact on the environment so the project was a great eye opener,How I can live sustainably with the focus on the environment because most times we tend to do things and forget that they have an impact on the environment so the project was a great eye opener,positive,0.4939,True,"[ 2.11586207e-02  4.27852236e-02  6.35175183e-02  1.78719182e-02
  1.35620385e-01 -1.58625729e-02  2.42938790e-02  1.15526831e-02
 -7.63378367e-02 -1.98219507e-03 -2.71538086e-02 -5.48279211e-02
  1.82495993e-02 -3.34655959e-03 -6.18703552e-02  5.70312403e-02
 -6.24517351e-02 -2.81479843e-02 -4.63441983e-02  3.87751907e-02
 -1.81832686e-02  5.17752096e-02  3.14446725e-02 -1.88693069e-02
 -1.40948489e-01  7.62529597e-02  4.25244868e-03  2.66442765e-02
  2.06442829e-02 -1.23274699e-02  4.65226471e-02  8.58089402e-02
  1.73312780e-02 -3.96051072e-02  1.45276040e-02  1.54042065e-01
  2.56256498e-02 -2.56304871e-02 -1.61922444e-02 -2.81307511e-02
 -6.44427240e-02 -2.02744640e-02  1.65267475e-02 -8.89898762e-02
 -4.32481356e-02 -1.38351008e-01  2.65543368e-02 -1.04145303e-01
  5.12194112e-02 -8.49543959e-02 -5.83763123e-02 -5.61474860e-02
 -5.37083037e-02 -1.37312427e-01 -1.65258776e-02 -1.84925124e-02
 -9.38992191e-04  1.97031116e-03 -1.09913545e-02 -1.00002512e-01
  1.02712050e-01  1.17738731e-03 -3.90268639e-02  1.48664722e-02
  8.46839026e-02  6.06717579e-02 -2.42401119e-02  6.44432828e-02
 -8.98533408e-03 -1.18231559e-02 -2.86447145e-02 -7.33379368e-03
 -3.06736808e-02 -1.00661203e-01 -2.60340124e-02  4.40064333e-02
 -2.13981792e-02 -4.27153148e-02  1.50824204e-01  5.22689037e-02
  1.03107885e-01 -4.71223891e-02 -6.42381310e-02  4.73004021e-02
 -1.85383186e-02  2.85699870e-02  1.82322655e-02  3.28884348e-02
  2.23411229e-02  2.08597425e-02  4.09898441e-03 -9.13936421e-02
  5.54450788e-02  5.04982769e-02  9.02113132e-03  5.73747745e-03
  1.72769811e-04 -4.81874272e-02  2.27272604e-02  3.53027061e-02
 -4.85560019e-03 -4.11121584e-02 -2.17718650e-02 -7.72149339e-02
 -4.16363329e-02 -2.80859917e-02 -1.59639735e-02  8.25827848e-03
  5.21024875e-02  2.22730767e-02 -7.46639073e-02 -1.45341447e-02
 -1.20863253e-02  9.93236005e-02  3.42317708e-02  1.73749439e-02
  3.21705602e-02 -7.89354220e-02  5.95115609e-02 -5.11537865e-02
  8.62041786e-02 -1.85927916e-02  1.32912137e-02 -2.31405254e-02
  2.88660172e-03 -2.13878397e-02  9.58036631e-02 -1.63911869e-33
  4.21447717e-02  2.67150234e-02  5.51475547e-02  2.08956450e-02
  6.21314012e-02 -2.30636746e-02 -7.26956408e-03  4.06122729e-02
 -4.28961925e-02 -3.02624833e-02  9.83685404e-02  1.96378324e-02
  1.65444836e-02  4.06515896e-02  7.36558763e-03 -1.02091603e-01
 -6.90088496e-02  1.17816054e-03 -4.02362794e-02  1.95971671e-02
 -4.06762064e-02 -8.80353674e-02 -3.77016095e-03 -4.68358882e-02
  1.09838404e-01 -3.11892927e-02  6.90769255e-02  1.03240432e-02
 -3.55661917e-03  2.68016942e-02  1.81511175e-02  6.04730174e-02
 -1.16823196e-01 -3.16246487e-02 -1.69611219e-02 -4.70344489e-03
 -5.74430414e-02  9.03079938e-03 -1.33461934e-02 -1.64738316e-02
 -5.51595464e-02  7.97477290e-02  5.50237298e-02  4.52372013e-03
  1.20198384e-01  5.42685203e-02  9.65997577e-02  3.64999287e-02
 -3.46726850e-02  2.96802223e-02 -6.17680214e-02  1.48629649e-02
 -2.72570960e-02 -6.54997304e-02 -1.63031323e-03 -5.66898286e-02
  4.12898101e-02 -2.50760987e-02 -4.90450859e-03 -5.27764298e-02
  2.83472519e-03 -1.20104710e-02 -2.23459192e-02  4.68475409e-02
  7.49463215e-02  5.34132197e-02 -3.99192758e-02  4.61841375e-02
 -1.98854250e-03  8.44865572e-03 -4.40741889e-02 -6.13015592e-02
  2.26480071e-03 -1.81191303e-02 -3.25311832e-02 -2.86880340e-02
 -5.02828024e-02 -4.02757451e-02 -4.26695161e-02  6.53762519e-02
 -2.80020596e-03  3.41280214e-02 -5.57977669e-02 -2.18756609e-02
  5.14577962e-02  1.57002695e-02 -6.14988850e-04  1.30735757e-02
 -5.18409684e-02  1.38569800e-02  6.55036941e-02 -1.31807281e-02
  1.65121760e-02 -6.62247017e-02 -2.01842636e-02 -2.70550127e-34
  1.00211482e-02 -5.35280025e-03  2.47080773e-02 -3.73147801e-02
  5.64379059e-02 -2.66816895e-02 -1.18505649e-01 -4.65204343e-02
  2.30324715e-02  6.33896962e-02 -4.75729853e-02  9.75838527e-02
  7.35548213e-02  3.22230197e-02 -7.56293908e-02 -4.66373712e-02
 -6.54020533e-02 -2.33075097e-02 -5.94651550e-02 -1.92498993e-02
  3.14089375e-05  1.93978287e-02 -6.88893546e-04  1.98349897e-02
 -3.93196493e-02  7.56526142e-02  1.36166746e-02  3.47522367e-03
  7.17130005e-02 -6.73859864e-02 -3.34894843e-02  2.50950493e-02
 -5.32642081e-02 -1.14350915e-02 -2.91499775e-02  5.77655658e-02
 -1.67566407e-02 -1.20510899e-01 -5.66807538e-02 -2.15275194e-02
  6.76940605e-02 -3.35925370e-02 -3.68389934e-02 -9.10950899e-02
  1.77355912e-02  1.27567118e-02  6.75314479e-03 -2.31760982e-02
 -3.32956240e-02 -2.38512550e-02  7.67398700e-02  4.93695103e-02
 -4.88819964e-02 -4.90371622e-02  6.53226078e-02 -4.10666130e-02
  9.04326737e-02  8.46366305e-03  2.59919055e-02 -2.11400390e-02
 -7.94734899e-03  1.07650794e-02  2.12779380e-02  4.90580983e-02
 -2.02653315e-02 -1.29432511e-02 -1.80080868e-02  3.91775258e-02
 -8.72417465e-02 -1.72578190e-02 -5.48881181e-02  2.76990794e-02
 -4.36546989e-02  1.99015252e-02 -2.04372443e-02 -4.92684282e-02
 -4.32074927e-02  1.60679910e-02 -3.00453417e-02 -5.46555175e-03
  3.76052670e-02 -2.65892446e-02  7.43622333e-03 -4.36277166e-02
  6.79363459e-02  3.60538773e-02 -8.10440779e-02 -7.80960545e-02
  3.61325033e-02  8.72056782e-02 -1.01103842e-01  4.34076339e-02
 -8.29726309e-02  2.54923720e-02  2.46494859e-02 -3.59731622e-08
  6.83951974e-02  3.42112668e-02  4.15652022e-02  2.26884242e-02
 -3.52773815e-02 -1.53088011e-02  4.44247723e-02  2.38513704e-02
  1.95610896e-02  6.75293803e-02 -7.30462894e-02  6.85197720e-03
  5.61674125e-02  1.62440732e-01  3.43530998e-02 -2.99860183e-02
  7.23921582e-02 -7.04722898e-03 -6.30791560e-02  2.05486137e-02
  5.70784062e-02  5.58057753e-03 -5.77181764e-03  4.64298390e-02
 -3.76061746e-03 -4.75903787e-02 -2.28799749e-02  1.11100981e-02
 -2.08449201e-03  2.41607334e-02  5.64475320e-02  6.01632297e-02
 -8.84121954e-02 -3.82450074e-02 -8.67536217e-02 -1.80431381e-02
  4.59620655e-02 -2.12992113e-02 -1.02853542e-02  3.95221189e-02
 -8.70926902e-02  5.87971555e-03 -2.63659190e-02  8.71958882e-02
 -2.07692590e-02  1.58368107e-02 -6.81090504e-02 -3.38252001e-02
 -5.07216565e-02  5.02696000e-02  5.98793209e-04 -7.40697235e-02
  4.43461835e-02  2.96188369e-02  6.09181672e-02  1.67330876e-02
  4.42122258e-02  5.77261299e-02 -4.20032702e-02  6.70630410e-02
  5.27372733e-02  3.57393362e-02 -1.03216976e-01  5.23098111e-02]",project_topic,Project topic: Sustainability and environmental awareness,0.574476957321167
