project_id,response_id,question,text,sentence,sentiment,sentiment_score,is_learning,embedding,cluster
Career_Youth_Exchange,1,What did you learn during the project?,I got very motivated and inspired from the all the activities and talks I had with the people on the project and I developed my talking in front of public skills.,I got very motivated and inspired from the all the activities and talks I had with the people on the project and I developed my talking in front of public skills.,positive,0.7755,True,"[ 4.79500927e-03  2.28885617e-02  2.33865604e-02  2.37870860e-04
  4.11817655e-02 -1.55385463e-02  5.55888750e-02  1.39286779e-02
 -3.56062055e-02 -2.26169880e-02 -7.27261528e-02  3.38404439e-02
 -7.89312832e-03 -1.82058793e-02  9.78723690e-02 -2.19857995e-03
  1.34718260e-02 -2.60068830e-02 -2.01836657e-02 -5.54488115e-02
 -3.66541767e-03  1.30449897e-02  6.54546246e-02  3.18425260e-02
 -1.33320345e-02  5.28527237e-02  5.49339550e-03 -2.08345540e-02
  9.76754501e-02 -1.81987807e-02  3.82554382e-02 -1.66956317e-02
  1.03439577e-01  2.02592574e-02  1.24422470e-02  1.21916927e-01
  1.61696933e-02 -1.31291235e-02  1.96612794e-02 -4.61559882e-03
 -6.86096549e-02 -3.71630751e-02  7.72457793e-02 -3.08945514e-02
  3.48181278e-02 -1.46972954e-01  3.83976214e-02  2.88724340e-02
  1.80659443e-03 -3.70439962e-02 -5.14054485e-03 -7.47115016e-02
 -3.29714715e-02 -9.47709531e-02 -3.69839631e-02  1.95863890e-03
  1.99819207e-02  7.71485269e-02  2.47945264e-02 -8.03312287e-02
 -9.90581606e-03 -5.85005917e-02 -9.60967392e-02  3.58246453e-02
 -3.88208311e-03  4.96167466e-02 -7.73438998e-03  3.34187783e-02
  6.77938461e-02 -4.19280156e-02  6.09815829e-02 -9.78775416e-03
  6.18334301e-02 -4.22784947e-02  2.67624129e-02 -3.59804220e-02
  7.69150164e-03 -5.48267886e-02  6.38477281e-02  3.95464487e-02
  3.74355279e-02 -9.31932032e-03 -2.21998971e-02  5.06925955e-02
  2.51343823e-03 -3.55099104e-02  1.31683396e-02  3.33238691e-02
  3.34923118e-02 -1.71186179e-02 -9.95635055e-03 -1.51336414e-03
 -1.04233168e-01  4.80630808e-02 -4.40712795e-02 -7.05835549e-03
 -3.53069976e-02  8.42442364e-03  6.12574890e-02  6.61593229e-02
 -6.03406653e-02  1.64144358e-03  7.32624670e-03 -1.23523036e-02
 -4.58508953e-02 -2.46993601e-02 -4.47949134e-02  4.65755910e-03
 -5.24078645e-02  5.71443439e-02 -8.60317498e-02  1.86500121e-02
 -1.98791808e-04  3.62245925e-02  1.04137957e-01  5.72916195e-02
 -4.12024371e-02 -1.72980912e-02 -5.66640869e-02  1.26286969e-02
  5.33415377e-02  6.07799254e-02  8.44231155e-03  4.14127484e-02
 -7.55571201e-02 -1.67394020e-02  4.44895476e-02 -3.18815374e-33
  5.48175760e-02  5.78054711e-02  7.72605464e-02  1.89452395e-01
 -1.44685032e-02 -9.54294391e-03  3.88879962e-02  3.30641195e-02
  4.73668479e-04  1.12594133e-02  1.02456152e-01 -6.45693438e-03
  1.70712601e-02  2.56001428e-02  9.37702321e-03 -5.47160693e-02
 -9.22252089e-02 -3.52651663e-02  3.20992991e-03  1.81337371e-02
  2.31697839e-02 -5.42112738e-02 -1.81177501e-02  1.45314066e-02
  9.35886726e-02  4.92694490e-02  8.39916915e-02 -1.09245554e-01
 -3.89901772e-02  3.25050056e-02  8.59386921e-02  4.76146899e-02
 -4.23970297e-02 -6.23755045e-02 -6.14458555e-03  1.75007153e-02
  6.81843003e-03 -8.87025818e-02  8.42714086e-02  7.12771416e-02
 -9.84914601e-04 -2.74422392e-02  8.75705406e-02 -5.16144708e-02
  5.40619902e-02  1.01449911e-03  4.89214156e-03 -2.54076514e-02
 -6.50243759e-02  5.50353862e-02 -9.81737450e-02  3.35759390e-03
 -2.49169506e-02 -3.22877727e-02  3.89741547e-02 -9.42950621e-02
  4.20915801e-03 -9.81814694e-03  1.03312563e-02  5.42593662e-05
  5.41505702e-02  6.97410479e-02 -8.06603804e-02  6.99581280e-02
 -4.49952409e-02  3.68752144e-02 -2.18611285e-02 -2.95385923e-02
  9.13310573e-02 -2.09190734e-02 -2.87009161e-02 -1.22308005e-02
 -3.92702334e-02 -4.19216529e-02  1.35822524e-03  2.45683938e-02
 -9.30699855e-02 -5.27270772e-02 -3.27373110e-02  8.90506208e-02
  2.83935796e-02 -1.14895208e-02 -5.32144345e-02 -2.31779646e-02
  2.03423463e-02  1.69181619e-02  6.77497825e-03 -6.09505102e-02
  7.84141850e-03  2.50394270e-02  7.34079555e-02 -1.02056870e-02
  1.31704649e-02  2.96956375e-02 -8.87425840e-02  1.96168407e-33
  1.93494521e-02  6.88119009e-02  5.71526447e-03 -6.07916042e-02
  5.36384732e-02  3.52216363e-02 -8.25715542e-04 -7.03481734e-02
  1.05631095e-03  1.22978009e-01 -5.49129210e-03 -3.79987322e-02
 -1.02557533e-03  2.71036662e-03  1.32572427e-02 -4.02970687e-02
 -1.52050909e-02  2.52248421e-02 -5.69611192e-02  2.86451145e-03
 -8.88266973e-03  7.37602636e-02 -7.02598765e-02 -5.21412119e-02
  2.59387214e-02 -6.34045526e-02 -1.35531574e-02 -1.76928416e-02
  3.05872113e-02 -5.24441823e-02  6.73817191e-03  4.58661374e-03
 -8.94260034e-02 -2.86543015e-02 -9.48774070e-02  7.34165460e-02
 -3.50950919e-02 -8.40001777e-02 -3.18335067e-03 -5.37699051e-02
 -4.03586067e-02 -2.15111338e-02 -7.47941248e-03 -2.20594415e-03
 -3.88874970e-02 -3.63968089e-02 -9.01278574e-03 -1.16938946e-03
 -6.87478259e-02  1.14538381e-02  8.85136705e-03  5.94798140e-02
 -3.91290523e-03 -7.62015432e-02  3.42392586e-02  1.06863873e-02
  5.33199273e-02 -9.39095691e-02  5.33849336e-02 -4.39473651e-02
 -6.81300312e-02  2.27009431e-02 -2.46938225e-03 -5.38943242e-03
  3.79192233e-02 -1.02006599e-01 -5.55791073e-02  5.78371435e-02
 -4.13660752e-03 -9.20618977e-03 -4.59781252e-02  5.44737354e-02
  1.63722746e-02  5.92662804e-02 -5.32041937e-02 -5.79566285e-02
 -6.20935597e-02  2.67553851e-02  2.38905847e-03 -1.43591845e-02
 -4.94690612e-02  2.51742434e-02 -1.05703408e-02 -3.79422382e-02
  6.96003512e-02  1.08153291e-01 -2.38539744e-02 -9.91412625e-03
 -1.99589152e-02 -1.64016653e-02 -3.94931175e-02  3.44433472e-04
  4.99738306e-02  4.19897921e-02  6.32279515e-02 -2.76998140e-08
 -1.80138052e-02  2.76359543e-02  2.85651768e-03  6.32334501e-02
 -2.25342903e-02 -5.39151952e-02 -9.01860222e-02  4.06884141e-02
 -1.96280722e-02 -4.04620320e-02 -5.28778788e-03  9.36531182e-03
  9.08823451e-04  1.03906810e-01  6.70239702e-02 -8.10266882e-02
  1.12982213e-01  4.38319854e-02  1.63946468e-02 -7.41054937e-02
  7.47471303e-02 -1.19481143e-02 -1.10286422e-01  1.69974547e-02
  1.25514735e-02 -2.76499931e-02  3.30469944e-03  1.91857677e-03
 -4.01917174e-02  4.62501422e-02 -4.42155860e-02  4.28815857e-02
 -1.03340082e-01 -1.73506048e-02 -4.29459512e-02  1.74966305e-02
  3.07951514e-02 -7.35270232e-02  4.87323813e-02  6.94900751e-02
  4.34462959e-03  4.62781638e-02  1.08203314e-01  8.16961154e-02
 -3.00684813e-02  1.00361638e-01 -5.12075275e-02 -6.40960112e-02
 -6.00776030e-03 -2.58464087e-02 -2.39772759e-02 -1.41441887e-02
  1.73648503e-02 -3.76708172e-02  5.18471971e-02  7.68685937e-02
 -3.69151752e-03  2.20078155e-02 -5.51403388e-02  5.80374673e-02
  2.13551638e-03  1.09411091e-01 -2.18553275e-01  7.67519989e-04]",2
Career_Youth_Exchange,3,What did you learn during the project?,"Yes, my biggest improvement would be public speaking, but besides i also developed my constructive thinking and team work. Plus some management skills.","Yes, my biggest improvement would be public speaking, but besides i also developed my constructive thinking and team work.",positive,0.431,True,"[ 4.59053554e-02  3.99479978e-02  3.41756158e-02 -8.48532841e-02
  8.58011562e-03 -3.14674266e-02 -2.17691883e-02 -2.56064944e-02
 -3.97087149e-02 -1.22227632e-02 -1.39616439e-02  1.29182085e-01
 -6.43788325e-03 -2.90604718e-02  1.40645579e-01  7.99657125e-03
  1.85446404e-02  8.77262801e-02 -2.15276498e-02 -4.56653051e-02
 -6.83200583e-02  9.64766070e-02  4.90898872e-03  4.14347015e-02
 -3.27034667e-02  2.20657047e-02 -6.43973425e-02  2.66148206e-02
  5.84296398e-02 -7.69868270e-02 -4.51378450e-02 -4.55713011e-02
  1.24347128e-01  2.61504506e-03  1.26055265e-02  6.32733181e-02
  5.11927679e-02  5.04516065e-02  2.99281790e-03 -3.17628980e-02
 -2.75161602e-02  1.77798439e-02  2.23667827e-02 -5.99409305e-02
  1.00358203e-02 -8.83147940e-02  9.86421928e-02  1.28591266e-02
 -8.51872638e-02 -4.28354889e-02 -2.43046042e-02 -2.73183975e-02
  1.04667591e-02 -3.00925691e-02  2.53445636e-02  3.37274522e-02
  5.82118868e-04  9.23244879e-02 -2.29777303e-02 -1.86504647e-02
 -2.42367126e-02 -3.40581015e-02 -3.47654074e-02  3.15764919e-02
  2.62016430e-02  4.25795056e-02  1.06446911e-02 -4.57871938e-03
  2.06361469e-02  2.05148458e-02 -2.60345347e-04  6.17354326e-02
  7.23448098e-02 -5.09233736e-02  6.93818852e-02  2.95552961e-03
 -2.39871535e-02 -5.67588722e-03  1.04894750e-01  3.73130888e-02
  7.28386715e-02  1.19721033e-02 -2.47167069e-02  5.54629508e-03
  7.60547444e-03 -8.42774436e-02  2.36830744e-03 -1.02261953e-01
 -3.54427025e-02 -2.48443130e-02 -5.87234320e-03 -8.30618571e-03
  2.68034078e-03 -6.18086546e-04 -5.88099547e-02 -5.35565382e-03
 -4.14804928e-02 -4.28093188e-02  4.09758370e-03  7.36540332e-02
 -1.15686208e-02  3.99762690e-02 -7.71925300e-02 -1.02727391e-01
  8.12210795e-03  2.22408511e-02  2.40007620e-02  5.97199723e-02
 -6.62408620e-02  7.74762407e-03 -3.56686041e-02  2.26857346e-02
 -2.55404226e-02  2.51871422e-02  8.69254544e-02  1.93165746e-02
 -9.04965308e-03  5.04114442e-02 -2.02912744e-02  1.70433125e-03
  7.27271140e-02  3.06936409e-02  4.07538824e-02  4.61210310e-02
 -2.50362959e-02  1.49389524e-02  4.25239778e-05 -2.02990297e-33
  4.59258631e-02  9.94842947e-02  2.95776371e-02  8.32489952e-02
  3.95831317e-02  4.66116564e-03 -3.90633121e-02 -1.64060981e-03
  5.76321110e-02 -7.77090564e-02  3.81039269e-02  2.66014580e-02
  6.38984442e-02  1.27607342e-02  5.47641329e-02 -1.67937949e-02
 -1.43904135e-01  4.24149446e-02 -5.18976860e-02 -1.63393617e-02
  1.71793569e-02 -6.88103819e-03  1.11505557e-02 -2.31562667e-02
  5.14909588e-02 -1.41854491e-02  6.97324723e-02 -1.05164550e-01
  1.63723379e-02 -1.65148173e-02  4.36128266e-02  2.54782662e-02
 -7.82676637e-02  3.66723649e-02 -1.63955241e-02 -2.66086962e-02
  4.21852134e-02 -9.91557986e-02  7.45831653e-02  9.86714568e-03
 -4.84246165e-02 -1.05237784e-02  4.37427647e-02 -1.06610982e-02
  2.20420584e-02  3.12011633e-02 -5.69493175e-02 -2.34444868e-02
 -5.29579297e-02 -8.95147678e-03 -3.25564928e-02  1.95682123e-02
  1.51075574e-03 -3.85451652e-02  3.05934325e-02 -7.46224374e-02
  5.31655326e-02  3.17376181e-02  4.83394265e-02 -2.17654812e-03
 -1.10158212e-02  2.94773672e-02 -3.67476642e-02  5.74983135e-02
 -1.70107540e-02  2.28698160e-02  1.25245703e-02 -3.12925056e-02
  1.53933302e-01 -1.22441649e-01 -1.45278219e-02 -5.26358522e-02
 -2.14093588e-02  3.10613513e-02  4.03912999e-02 -4.13736813e-02
 -8.35147873e-02 -6.92569232e-03  3.13466415e-03 -1.94506645e-02
  7.44386539e-02  1.60071552e-02 -1.99980792e-02 -5.42779341e-02
  1.42085776e-01  1.16992127e-02  3.64912748e-02  1.67347267e-02
  6.71167895e-02  4.71961163e-02 -3.80817219e-03  4.49719392e-02
 -1.15760714e-02  3.14159319e-02 -9.53629389e-02  1.18226538e-33
 -4.59336154e-02  5.91429844e-02  3.24773602e-02  4.70026508e-02
  7.89036043e-03  3.30329798e-02  3.48178521e-02 -5.55026866e-02
  3.59924734e-02  6.44362718e-02  5.78246824e-02 -1.99040733e-02
 -5.36517762e-02  2.13337224e-03 -3.93980779e-02 -6.65048882e-02
 -3.89468037e-02 -6.22171611e-02 -5.41886911e-02  3.28338817e-02
 -2.58287583e-02  8.80419761e-02  3.40613187e-03  7.92828500e-02
  1.07492758e-02 -4.51407619e-02 -6.19103163e-02  1.52822316e-03
  5.18342815e-02 -4.25824039e-02  4.37769815e-02 -9.61396564e-03
 -1.03284717e-01  1.36405481e-02  1.03398263e-02  1.39676267e-02
 -2.43948139e-02 -1.29724428e-01 -1.92400254e-02 -1.90192368e-02
 -3.59964408e-02 -5.26478477e-02 -1.33348573e-02  5.54219296e-04
  5.42376265e-02 -3.44668925e-02 -2.63325684e-02 -9.68759656e-02
 -7.37915114e-02  6.39629960e-02 -4.50236425e-02  2.08442435e-02
 -5.13433628e-02 -3.60140130e-02  8.50133225e-03  2.65869196e-03
  1.06973097e-01 -1.80501908e-01  4.15407605e-02 -1.44569976e-02
 -6.76869750e-02  5.05400747e-02  1.09444121e-02 -7.40533993e-02
  9.83748510e-02 -8.10408667e-02 -4.27703001e-02  9.52035189e-02
  2.09699944e-02 -1.02532767e-02 -5.44708222e-02 -9.35437437e-03
 -9.65065788e-03  3.63410003e-02 -5.08271605e-02  1.62620712e-02
 -5.49415126e-03  2.23210119e-02 -2.74599958e-02  2.11999845e-02
 -7.05876797e-02  3.29055334e-03  5.51522756e-03 -1.02478541e-01
  3.17704454e-02  7.22817779e-02  5.91236958e-03  4.39289957e-03
  3.61003168e-02 -1.27578275e-02 -4.36197743e-02 -1.90906357e-02
  3.30509022e-02 -5.92603125e-02  4.14246470e-02 -2.32987922e-08
 -3.99960354e-02  4.11227196e-02  1.97827201e-02  9.50414240e-02
 -2.04568822e-02 -6.83239177e-02 -6.32231534e-02  4.18313826e-03
  1.36806295e-04 -7.22100213e-02 -2.83382554e-02 -1.25057641e-02
  3.08350809e-02  4.72686924e-02  1.74774993e-02 -1.09048467e-02
  2.93083508e-02  3.95098664e-02 -2.74864454e-02 -9.51216072e-02
  4.46649604e-02  8.41137692e-02 -6.53138310e-02  6.06873780e-02
 -1.98731422e-02 -2.64401548e-02  1.93376672e-02 -1.66872684e-02
 -7.96953663e-02 -2.70759352e-02 -2.85677821e-03  4.07074858e-03
 -5.56076393e-02  7.41570666e-02  5.86736538e-02 -3.94111406e-03
 -4.28174883e-02  4.67944599e-04  3.47267799e-02  9.69281644e-02
 -3.23157795e-02  2.56144609e-02  6.12969510e-02  7.59964585e-02
 -1.81154367e-02 -8.81589367e-04 -3.78780589e-02 -3.51360328e-02
 -8.25885460e-02 -1.28574833e-01  4.06755693e-02  9.70299765e-02
 -1.36615746e-02 -1.59142930e-02  5.20323701e-02  8.34080800e-02
  2.88764779e-02  5.26952883e-03 -9.03482735e-02 -9.14279558e-03
  2.14487389e-02  5.38423844e-03 -1.51914433e-01 -2.29719933e-03]",2
Career_Youth_Exchange,6,What did you learn during the project?,"Yes, english speaking, caring for others, organizing skills","Yes, english speaking, caring for others, organizing skills",positive,0.7096,True,"[ 5.04453741e-02 -6.63558778e-04  5.09795360e-02  5.68834059e-02
 -4.84781936e-02 -3.31336632e-02  7.16136843e-02 -1.36917830e-01
 -6.71224520e-02  4.74021658e-02  7.10089458e-03  3.38063315e-02
 -4.97886911e-02  7.28557333e-02  8.86913091e-02  4.26501920e-03
 -9.93277952e-02  6.38811588e-02 -5.83803393e-02 -9.71983820e-02
 -1.33198842e-01  3.90474461e-02  2.57135998e-03 -2.84906989e-03
 -4.39576805e-02  3.84879224e-02 -2.21926952e-03 -2.92011369e-02
  6.30116761e-02 -3.68180610e-02  3.20495069e-02 -4.65666701e-04
  1.05878450e-01  7.83629790e-02  3.99993621e-02  1.50249183e-01
  1.25809565e-01 -1.20198121e-02  2.08889530e-03  9.36963770e-04
 -2.91852895e-02 -1.44452937e-02  5.28777353e-02 -9.45904776e-02
  1.90426074e-02 -1.71180461e-02  6.01661354e-02 -1.15434853e-02
 -7.18016475e-02 -9.50172842e-02  6.33629113e-02 -4.75344853e-03
  4.85162400e-02  2.01447159e-02  5.85104898e-02  6.48866817e-02
  1.10627888e-02  2.13826355e-02 -2.71992851e-03 -2.43644640e-02
 -2.93642059e-02  1.82174630e-02 -9.72752832e-03  6.69196695e-02
 -1.16784582e-02  1.75903365e-02 -8.64611268e-02  1.90192908e-02
 -7.06957001e-03  5.20420633e-03  1.12564536e-02 -1.92311389e-04
  4.62206565e-02  4.89662215e-02  8.17459822e-02 -6.44058734e-03
  2.75641866e-02 -4.77419980e-02  4.06056456e-02  2.10019983e-02
  4.81430218e-02  3.90373394e-02 -2.35350709e-03  4.21183668e-02
 -2.37635691e-02 -8.94256383e-02 -7.71946982e-02 -1.08521217e-02
  2.75066942e-02  2.94664758e-03  2.60591637e-02 -5.40366508e-02
 -4.09710370e-02  1.29719814e-02 -6.71862662e-02 -4.18411717e-02
  1.11316005e-02  1.15190046e-02 -8.53909105e-02  3.49709461e-03
 -1.88442301e-02  3.20925703e-03  5.28297313e-02  1.34529332e-02
 -7.86161348e-02  1.27402265e-02 -7.50880912e-02  6.74176291e-02
 -4.23449837e-02 -6.70260517e-03 -1.36447400e-01  4.64325137e-02
 -8.59316289e-02  2.41319332e-02  5.98341450e-02 -8.94733611e-03
 -1.17300339e-02 -1.71072909e-03  2.70559713e-02  3.42188552e-02
  3.75227854e-02  8.94217268e-02  1.48742376e-02 -2.49798559e-02
  2.50726286e-03 -2.17650644e-02  3.28995250e-02  1.14988290e-33
  5.22759110e-02  1.28302211e-03 -2.01867130e-02  6.76108971e-02
  1.89044643e-02  8.47791880e-02  2.69745607e-02  3.81411389e-02
  6.95188791e-02 -5.73111102e-02 -3.97158274e-03  7.05603883e-02
 -2.28766222e-02 -3.28581743e-02  9.91819333e-03  2.93554203e-03
 -1.01868741e-01  7.03723505e-02 -1.12274364e-01  2.17624139e-02
  4.62710951e-03  3.07845492e-02 -1.63898971e-02 -1.18445484e-02
 -1.03469221e-02  2.64231469e-02  8.85405168e-02 -8.57779980e-02
  1.32589266e-01 -1.55687155e-02 -4.66751494e-02  5.47928782e-03
 -8.23835954e-02 -4.04990129e-02 -2.34981477e-02  1.87638178e-02
  3.53722870e-02 -4.19199504e-02  4.52516153e-02  2.20037494e-02
 -1.09195570e-02 -7.81662390e-03  5.54328449e-02  1.95567422e-02
  3.08307391e-02  2.06953660e-02  6.85812682e-02 -4.39546816e-02
 -7.14697763e-02  5.45486026e-02 -7.98056200e-02 -4.04509902e-02
  2.29510274e-02 -8.86026397e-02  1.12273164e-01  9.00900457e-03
  8.63384753e-02  5.73516265e-02 -1.14789214e-02 -6.02540709e-02
  1.47635136e-02 -4.67774570e-02 -9.23006162e-02  1.64535176e-02
 -3.35634593e-03 -4.94187325e-02  4.98739854e-02  1.00577073e-02
  1.39253750e-01 -2.35743746e-02 -7.93857649e-02  3.54708470e-02
 -5.55352047e-02  2.84523070e-02 -9.33468714e-02  4.68091629e-02
 -1.40505191e-02 -7.46112391e-02  1.83990337e-02  1.61610800e-03
  7.33216777e-02  7.19203101e-03  5.58650345e-02  7.32627064e-02
  1.20019071e-01 -4.74822521e-03  2.73124967e-02 -3.27829272e-02
  6.90443739e-02  3.57759111e-02  1.23122518e-04 -8.46620128e-02
  2.28196476e-02  8.90808087e-03 -7.72608146e-02 -2.54461374e-33
 -8.88674930e-02 -5.52784428e-02 -3.16486694e-03  2.65120366e-03
  3.67629752e-02  1.72115620e-02  8.13764334e-02 -7.96615630e-02
  2.37448141e-02  5.72317950e-02 -1.74669530e-02 -2.52971277e-02
  3.29864472e-02  5.85600771e-02 -2.03364342e-02 -8.23243335e-02
  1.11851245e-02  1.92534160e-02  4.29982729e-02  1.18481705e-03
 -1.33435288e-02  9.14300047e-03  5.91531023e-03  3.73283252e-02
 -2.69728918e-02 -2.69936565e-02 -1.30109340e-01 -1.51107488e-02
 -1.19460244e-02  5.61948195e-02  4.85671349e-02  3.84262688e-02
 -3.40270102e-02  3.29579088e-05 -9.50106755e-02 -1.22123538e-02
 -1.42999471e-03 -6.87536958e-04 -3.38827297e-02  9.30738002e-02
  4.16415307e-04 -3.05670854e-02 -5.67221008e-02  3.69432569e-02
  1.24478964e-02 -1.85115691e-02  3.04537080e-02 -3.05531528e-02
 -4.76783626e-02 -4.81175371e-02 -7.20750215e-03 -3.21157873e-02
 -5.61470687e-02 -3.99760008e-02  6.46223575e-02  3.87484543e-02
 -9.56431963e-03 -1.53927222e-01 -1.21074384e-02 -5.60376644e-02
 -2.80205067e-02  2.44342368e-02  3.03284195e-03 -5.82570732e-02
  1.11282542e-02 -1.55132795e-02 -1.01704791e-03  5.48311733e-02
 -5.51105104e-02 -1.00810118e-02  9.93321687e-02 -8.07980597e-02
 -1.42232133e-02  2.18188036e-02 -9.04084295e-02 -3.63135189e-02
  1.15607539e-02 -2.79831383e-02 -1.18523184e-03 -1.46343056e-02
 -6.40120879e-02 -8.96414071e-02  8.53168219e-02 -1.02710925e-01
 -1.14613008e-02  1.99322551e-02 -2.78559979e-02  1.66032966e-02
  6.03832901e-02 -6.59917518e-02 -4.47331071e-02 -6.80318102e-03
 -3.09006907e-02  3.29953097e-02 -1.68088730e-02 -1.97881835e-08
 -1.68104935e-02 -1.04762400e-02  2.88253594e-02 -1.56028140e-02
 -5.26550524e-02 -8.34001601e-02 -1.61594748e-02  3.87334339e-02
  1.58796832e-02  7.65708834e-02 -9.25922673e-03  4.52300496e-02
  1.63815413e-02 -2.38453243e-02  6.46735430e-02 -1.70939825e-02
  1.22898377e-01  4.60273735e-02 -3.13300267e-02 -3.88387218e-02
  8.83549452e-02 -4.13519936e-03 -9.51992795e-02  3.94770280e-02
 -3.41788903e-02 -5.19239791e-02  3.01750489e-02  1.09265861e-03
 -1.25808343e-02  3.24077159e-02 -4.96119000e-02 -5.62555110e-03
 -8.86346563e-04 -1.80150624e-02  1.39099103e-03 -5.35771362e-02
 -6.61760289e-03 -4.96981591e-02  6.37634867e-06 -1.54656833e-02
 -7.64055504e-03  1.89081524e-02  2.49467287e-02  4.76388596e-02
  3.00529767e-02 -9.38731618e-03 -5.63510098e-02  5.89185394e-02
  5.36031500e-02 -1.19535603e-01  4.52061817e-02  4.25077640e-02
 -1.80741046e-02 -8.61378312e-02  3.01775672e-02 -1.03146927e-02
  3.08169238e-02 -3.28182690e-02 -4.92207846e-03 -3.43444273e-02
  1.22785184e-03 -1.38878040e-02  2.20850091e-02 -1.53415010e-03]",2
